,item_code,tariff_country_code,tariff_country_description,tariff_code,customs_description,material_composition,Department,Division,Product Group,Product Type,style_number,style_name,development_name,style_update,Composition for Label,Material Group,Material Type,Main Material,Inseam Length (cm),Construction,Composition,Secondary Material,Composition.1,Garment Weight Without Packaging,Sales Color Name,option_version
49,1MD10691752,HKG,Hong Kong,61099020,Knitted Tank,100% Polyester (Recycled) - rPES,Apparel,Men,Tops,Tanks,1MD1069,Weather Vest 2.0,Tank Top Light Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX00324  | AM6767WIC-PG-BS,0.0,Single Jersey,100% Polyester (Recycled) - rPES,TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",65,Mint | White,2023SP
50,1MD10691752,CAN,Canada,6109900010,Knitted Tank,100% Polyester (Recycled) - rPES,Apparel,Men,Tops,Tanks,1MD1069,Weather Vest 2.0,Tank Top Light Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX00324  | AM6767WIC-PG-BS,0.0,Single Jersey,100% Polyester (Recycled) - rPES,TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",65,Mint | White,2023SP
51,1MD10691752,NZL,New Zealand,6109902200L,Knitted Tank,100% Polyester (Recycled) - rPES,Apparel,Men,Tops,Tanks,1MD1069,Weather Vest 2.0,Tank Top Light Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX00324  | AM6767WIC-PG-BS,0.0,Single Jersey,100% Polyester (Recycled) - rPES,TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",65,Mint | White,2023SP
52,1MD10710553,NOR,Norway,62034301,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
53,1MD10710553,GBR,United Kingdom,6203439000,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
54,1MD10710553,USA,United States,6203439030,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
55,1MD10710553,KOR,South Korea,6203430000,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
56,1MD10710553,AUS,Australia,6203430004,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
57,1MD10710553,EU,Europe,6203439000,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
58,1MD10710553,BRA,Brazil,62034300,,,Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
59,1MD10710553,JPN,Japan,620343200,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
60,1MD10710553,CHN,China,6203439090,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
61,1MD10710553,CAN,Canada,6203430020,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
62,1MD10710553,NZL,New Zealand,6203430205C,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
63,1MD10710553,CHE,Switzerland,61034300-000,Knitted Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
64,1MD10710553,HKG,Hong Kong,62034319,Woven Shorts,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",Apparel,Men,Bottoms,Tights,1MD1071,Weather Vest 2.0,Marathon Short Tight Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
65,1MD10720553,KOR,South Korea,6203430000,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
66,1MD10720553,AUS,Australia,6203430004,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
67,1MD10720553,USA,United States,6203439030,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
68,1MD10720553,GBR,United Kingdom,6203439000,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
69,1MD10720553,NZL,New Zealand,6203430205C,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
70,1MD10720553,CAN,Canada,6203430020,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
71,1MD10720553,BRA,Brazil,62034300,,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
72,1MD10720553,EU,Europe,6203439000,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
73,1MD10720553,JPN,Japan,620343200,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
74,1MD10720553,CHN,China,6203439090,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
75,1MD10720553,NOR,Norway,62034301,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
76,1MD10720553,HKG,Hong Kong,62034319,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
77,1MD10720553,CHE,Switzerland,62034300-000,Woven Shorts,,Apparel,Men,Bottoms,Shorts,1MD1072,Weather Vest 2.0,Marathon Short Distance M,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",115,Black,2023SP
78,1MD10731109,NZL,New Zealand,6114300200D,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
79,1MD10731109,CHN,China,6114300090,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
80,1MD10731109,HKG,Hong Kong,61143010,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
81,1MD10731109,CAN,Canada,6114300000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
82,1MD10731109,NOR,Norway,61143000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
83,1MD10731109,GBR,United Kingdom,6114300000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
84,1MD10731109,AUS,Australia,6114300005,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
85,1MD10731109,USA,United States,6114302010,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
86,1MD10731109,JPN,Japan,611430000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
87,1MD10731109,CHE,Switzerland,61143000-000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
88,1MD10731109,BRA,Brazil,61143000,,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
89,1MD10731109,EU,Europe,6114300000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
90,1MD10731109,KOR,South Korea,6114301000,Knitted Race Suit,,Apparel,Men,Bottoms,Shorts,1MD1073,Weather Vest 2.0,Race Suit Distance,TN - Totally New,"Main Fabric
Cotton 68%
Polyester 20%
Polyester (recycled) 12%
Rib
Cotton 97%
Elastane 3%
Lining
Polyester (recycled) 100%",Textile,Knit,TX01873  | SEAQ Sensitive life reco,0.0,Single Jersey,"73% Polyamide (Nylon) - PA, 27% Elastane - EL",TX01614  | SFR 32289,"97% Cotton (Organic) - CO, 3% Elastane - EL",160,Black | Mint,2023SP
91,1MD10750069,AUS,Australia,6109900005,Knitted T-shirt,"85% Recycled Polyester, 15% Elastane - EL",Apparel,Men,Tops,T-Shirts,1MD1075,Athlete Court-T,Athlete Court-T,CO - Carry Over,"Main Fabric
Polyester (recycled) 85%
Elastane 15%",Textile,Knit,TX01421  | RT2106148,0.0,Lining Mesh,"85% Recycled Polyester, 15% Elastane - EL",TX00321  | LS1573-D,"81% Polyester - PES, 19% Elastane - EL",0,White,2024SP
92,1MD10750069,EU,Europe,6109902000,Knitted T-shirt,"85% Recycled Polyester, 15% Elastane - EL",Apparel,Men,Tops,T-Shirts,1MD1075,Athlete Court-T,Athlete Court-T,CO - Carry Over,"Main Fabric
Polyester (recycled) 85%
Elastane 15%",Textile,Knit,TX01421  | RT2106148,0.0,Lining Mesh,"85% Recycled Polyester, 15% Elastane - EL",TX00321  | LS1573-D,"81% Polyester - PES, 19% Elastane - EL",0,White,2024SP
93,1MD10750069,JPN,Japan,610990200,Knitted T-shirt,"85% Recycled Polyester, 15% Elastane - EL",Apparel,Men,Tops,T-Shirts,1MD1075,Athlete Court-T,Athlete Court-T,CO - Carry Over,"Main Fabric
Polyester (recycled) 85%
Elastane 15%",Textile,Knit,TX01421  | RT2106148,0.0,Lining Mesh,"85% Recycled Polyester, 15% Elastane - EL",TX00321  | LS1573-D,"81% Polyester - PES, 19% Elastane - EL",0,White,2024SP
94,1MD10750069,USA,United States,6109901007,Knitted T-shirt,"85% Recycled Polyester, 15% Elastane - EL",Apparel,Men,Tops,T-Shirts,1MD1075,Athlete Court-T,Athlete Court-T,CO - Carry Over,"Main Fabric
Polyester (recycled) 85%
Elastane 15%",Textile,Knit,TX01421  | RT2106148,0.0,Lining Mesh,"85% Recycled Polyester, 15% Elastane - EL",TX00321  | LS1573-D,"81% Polyester - PES, 19% Elastane - EL",0,White,2024SP
